,image_id,x1,y1,x2,y2,filename
533,aug_140_1_9,228.32853625438773,118.05945684672572,314.33586292188863,193.37849793097584,./cimalab/thyroid/aug/aug_140_1_9.jpg
534,aug_141_1_0,202.1298699775628,100.25904652312641,333.0078733760645,187.4486487887613,./cimalab/thyroid/aug/aug_141_1_0.jpg
535,aug_141_1_1,197.9798688664002,111.08766136150932,321.97697540110596,183.6656889947292,./cimalab/thyroid/aug/aug_141_1_1.jpg
536,aug_141_1_2,237.44300971637233,107.18063162511973,367.41888788086385,192.2485168719797,./cimalab/thyroid/aug/aug_141_1_2.jpg
537,aug_141_1_3,193.9073112208538,108.57430929091437,321.77814254216895,188.97774457347617,./cimalab/thyroid/aug/aug_141_1_3.jpg
538,aug_141_1_4,231.03413544649206,106.02752689678843,357.7100403454391,183.92695184036143,./cimalab/thyroid/aug/aug_141_1_4.jpg
539,aug_141_1_5,201.07853510702802,109.04305986657886,325.37043904060846,182.1894647786556,./cimalab/thyroid/aug/aug_141_1_5.jpg
540,aug_141_1_6,234.70114531671564,110.29629717996185,357.9694941137461,181.48549070201287,./cimalab/thyroid/aug/aug_141_1_6.jpg
541,aug_141_1_7,224.36267861048648,98.4236233926681,356.46080956278996,188.6337928064225,./cimalab/thyroid/aug/aug_141_1_7.jpg
542,aug_141_1_8,202.8232950838401,97.32228229058902,335.62188820888866,189.36243917070607,./cimalab/thyroid/aug/aug_141_1_8.jpg
543,aug_141_1_9,199.17218106459543,111.83822379500918,321.99737321439886,182.1936503543089,./cimalab/thyroid/aug/aug_141_1_9.jpg
544,aug_143_1_0,219.6943340277666,82.32370917836664,304.0286235699125,138.34144243069156,./cimalab/thyroid/aug/aug_143_1_0.jpg
545,aug_143_1_1,207.034884260101,92.65070519580199,286.9580257999455,139.24666596616493,./cimalab/thyroid/aug/aug_143_1_1.jpg
546,aug_143_1_2,276.90726498187354,92.57747365050821,360.66369443064156,147.2268706526632,./cimalab/thyroid/aug/aug_143_1_2.jpg
547,aug_143_1_3,201.5534897912082,92.48109618146714,283.960873751252,144.1225753015782,./cimalab/thyroid/aug/aug_143_1_3.jpg
548,aug_143_1_4,262.0438245631585,87.03767144646974,343.6850993512489,137.06456107829916,./cimalab/thyroid/aug/aug_143_1_4.jpg
549,aug_143_1_5,213.33267610626388,89.58495795277194,293.4449344572793,136.54735582688687,./cimalab/thyroid/aug/aug_143_1_5.jpg
550,aug_143_1_6,266.9817746443304,90.65812201235015,346.4373707447167,136.35871006413862,./cimalab/thyroid/aug/aug_143_1_6.jpg
551,aug_143_1_7,252.6049991200942,80.8756237238793,337.7205045138824,138.84152441675604,./cimalab/thyroid/aug/aug_143_1_7.jpg
552,aug_143_1_8,222.28260706854562,80.02074045527564,307.8463828282679,139.16701124143123,./cimalab/thyroid/aug/aug_143_1_8.jpg
553,aug_143_1_9,208.60933353837032,92.76828929885137,287.7805914299579,137.93136578918654,./cimalab/thyroid/aug/aug_143_1_9.jpg
554,aug_146_2_0,178.61938461485852,30.15576976223214,417.7903259327268,232.91971013604476,./cimalab/thyroid/aug/aug_146_2_0.jpg
555,aug_146_2_1,176.82366410862443,39.70579533517078,397.4374455249697,217.47034433361108,./cimalab/thyroid/aug/aug_146_2_1.jpg
556,aug_146_2_2,159.19864040983697,28.46218393859715,395.8136920503171,227.6539081477176,./cimalab/thyroid/aug/aug_146_2_2.jpg
557,aug_146_2_3,168.2457582586728,32.55461595035021,399.06771115445775,223.8204054805074,./cimalab/thyroid/aug/aug_146_2_3.jpg
558,aug_146_2_4,151.06449898953252,36.65465734550891,378.683778767038,223.62687049353605,./cimalab/thyroid/aug/aug_146_2_4.jpg
559,aug_146_2_5,181.401880491174,40.205825967772405,402.7763233552634,218.9590196472754,./cimalab/thyroid/aug/aug_146_2_5.jpg
560,aug_146_2_6,158.36910622821614,41.70858608290604,377.1121681519311,217.0523519441381,./cimalab/thyroid/aug/aug_146_2_6.jpg
561,aug_146_2_7,138.07871151915398,28.183937352364012,380.7965565914255,235.99514780917792,./cimalab/thyroid/aug/aug_146_2_7.jpg
562,aug_146_2_8,177.98744366030192,27.026751571206404,422.7987524289384,237.87269680240007,./cimalab/thyroid/aug/aug_146_2_8.jpg
563,aug_146_2_9,179.2788104610523,41.796700515098124,396.89072270577,215.68380810106274,./cimalab/thyroid/aug/aug_146_2_9.jpg
564,aug_148_1_0,257.92396256083464,111.70204445720066,335.6104515759639,173.2076441638607,./cimalab/thyroid/aug/aug_148_1_0.jpg
565,aug_148_1_1,252.0143507943323,112.94536806572174,324.2731473899659,166.16006136450872,./cimalab/thyroid/aug/aug_148_1_1.jpg
566,aug_148_1_2,236.82144306237757,108.68778046861664,313.7687263698959,169.00247380664177,./cimalab/thyroid/aug/aug_148_1_2.jpg
567,aug_148_1_3,247.781555009515,110.21795300051932,323.04232415346866,167.89820509308285,./cimalab/thyroid/aug/aug_148_1_3.jpg
568,aug_148_1_4,228.23188175413844,113.01122121318144,302.5545621132665,169.26853862587467,./cimalab/thyroid/aug/aug_148_1_4.jpg
569,aug_148_1_5,255.77977316773442,113.82315479935305,328.2633881027577,167.36399231900458,./cimalab/thyroid/aug/aug_148_1_5.jpg
570,aug_148_1_6,231.77289899856595,114.1829099658515,303.47810477386,166.59953971337538,./cimalab/thyroid/aug/aug_148_1_6.jpg
571,aug_148_1_7,221.832175652153,111.36509247787808,300.5386631303346,174.55752012696746,./cimalab/thyroid/aug/aug_148_1_7.jpg
572,aug_148_1_8,258.80192181094236,111.18447236570577,338.1068282488076,175.3936616758186,./cimalab/thyroid/aug/aug_148_1_8.jpg
573,aug_148_1_9,253.20698304396365,113.75360136813674,324.57699525117806,165.6903670603498,./cimalab/thyroid/aug/aug_148_1_9.jpg
574,aug_15_1_0,101.87829917059645,67.90814142624733,360.6026667640714,262.717996251269,./cimalab/thyroid/aug/aug_15_1_0.jpg
575,aug_15_1_1,108.28302489537386,92.93862128935504,350.31235619297286,259.7437445644099,./cimalab/thyroid/aug/aug_15_1_1.jpg
576,aug_15_1_2,201.50958736961962,86.48630370604826,457.98158951106666,277.25957546799714,./cimalab/thyroid/aug/aug_15_1_2.jpg
577,aug_15_1_3,103.54676281555649,88.82573398480189,354.85136442321124,270.6872932394657,./cimalab/thyroid/aug/aug_15_1_3.jpg
578,aug_15_1_4,204.56956324713636,80.87234785115005,452.985234769604,257.92983573520013,./cimalab/thyroid/aug/aug_15_1_4.jpg
579,aug_15_1_5,108.48645118381737,87.47925938009995,351.2132737032509,255.3821111088151,./cimalab/thyroid/aug/aug_15_1_5.jpg
580,aug_15_1_6,209.12210889466846,90.1952566740369,449.43220358877215,254.3154760584484,./cimalab/thyroid/aug/aug_15_1_6.jpg
581,aug_15_1_7,196.4275564973956,63.67691023715614,458.24480722136514,264.21362463621125,./cimalab/thyroid/aug/aug_15_1_7.jpg
582,aug_15_1_8,100.1335760736101,61.10918083185301,363.7559983903352,265.10352049395624,./cimalab/thyroid/aug/aug_15_1_8.jpg
583,aug_15_1_9,109.73184376534583,94.14618696560964,348.99979796029083,256.6528174262993,./cimalab/thyroid/aug/aug_15_1_9.jpg
584,aug_150_1_0,124.00432811515579,28.314040162332176,431.9631510049055,205.20765965348167,./cimalab/thyroid/aug/aug_150_1_0.jpg
585,aug_150_1_1,116.31056052868504,47.94871644044598,411.97217378036316,189.35309298766643,./cimalab/thyroid/aug/aug_150_1_1.jpg
586,aug_150_1_2,148.23422073602893,34.85407835070204,454.6608194367979,206.55669829857624,./cimalab/thyroid/aug/aug_150_1_2.jpg
587,aug_150_1_3,108.67596548416134,39.66499265473729,411.41600486255885,200.00284391687475,./cimalab/thyroid/aug/aug_150_1_3.jpg
588,aug_150_1_4,135.965063879666,39.976709651208594,436.55661326531583,194.23881917073626,./cimalab/thyroid/aug/aug_150_1_4.jpg
589,aug_150_1_5,122.0804358789847,46.05038841282673,418.2912724364654,188.82472790579646,./cimalab/thyroid/aug/aug_150_1_5.jpg
590,aug_150_1_6,142.69352600811092,48.57052976822662,436.99112245615476,186.63066039133204,./cimalab/thyroid/aug/aug_150_1_6.jpg
591,aug_150_1_7,124.24370576809258,24.588777109033423,434.21625858924654,208.8974453145401,./cimalab/thyroid/aug/aug_150_1_7.jpg
592,aug_150_1_8,125.32803229797419,22.349535799377833,436.41940342643306,211.1655981930424,./cimalab/thyroid/aug/aug_150_1_8.jpg
593,aug_150_1_9,118.55416051492394,50.346031898240675,412.0181137421823,186.40068835398804,./cimalab/thyroid/aug/aug_150_1_9.jpg
594,aug_151_1_0,124.33611571152638,6.089856134104224,429.28240140863534,246.3125845973365,./cimalab/thyroid/aug/aug_151_1_0.jpg
595,aug_151_1_1,123.18094383986764,24.30183085120172,406.98806814346796,231.93254196741555,./cimalab/thyroid/aug/aug_151_1_1.jpg
596,aug_151_1_2,148.43566170106394,12.24109777861883,450.5055459042396,247.7806221038218,./cimalab/thyroid/aug/aug_151_1_2.jpg
597,aug_151_1_3,113.8776443761723,16.623436268989973,409.38151173379873,241.8052354210559,./cimalab/thyroid/aug/aug_151_1_3.jpg
598,aug_151_1_4,140.71630365431565,16.81908610927264,432.5661918503353,236.40752251955303,./cimalab/thyroid/aug/aug_151_1_4.jpg
599,aug_151_1_5,127.85391110061025,22.494536316884357,412.53735198842514,231.40686754321234,./cimalab/thyroid/aug/aug_151_1_5.jpg
600,aug_151_1_6,148.85020908009986,24.86487991115595,430.4992890344921,229.35965575446744,./cimalab/thyroid/aug/aug_151_1_6.jpg
601,aug_151_1_7,126.2159289807907,2.717601570608217,435.1294240965476,249.57485736999604,./cimalab/thyroid/aug/aug_151_1_7.jpg
602,aug_151_1_8,123.64593267261169,0.7053557139773972,434.8858044345734,251.56235896492956,./cimalab/thyroid/aug/aug_151_1_8.jpg
603,aug_151_1_9,125.8803058669632,26.551035747905164,406.2225722833448,229.1603161042813,./cimalab/thyroid/aug/aug_151_1_9.jpg
604,aug_153_1_0,253.059703924645,76.2995164694954,335.66863928503676,138.68234019430074,./cimalab/thyroid/aug/aug_153_1_0.jpg
605,aug_153_1_1,239.43843083481525,79.26269094785937,316.6917713820218,132.71090237400762,./cimalab/thyroid/aug/aug_153_1_1.jpg
606,aug_153_1_2,248.0556261913229,76.04129322381003,329.9416077584767,137.13653732909737,./cimalab/thyroid/aug/aug_153_1_2.jpg
607,aug_153_1_3,232.96391083221732,77.12765013820217,313.19184921668887,135.37994220843606,./cimalab/thyroid/aug/aug_153_1_3.jpg
608,aug_153_1_4,231.0629116271941,78.13988793676492,310.3641789748728,134.85945160140005,./cimalab/thyroid/aug/aug_153_1_4.jpg
609,aug_153_1_5,246.54649193568093,79.30147295026279,324.02346347376465,133.0999727191319,./cimalab/thyroid/aug/aug_153_1_5.jpg
610,aug_153_1_6,236.5805942153407,79.81913458935527,313.2827435674981,132.41056390679995,./cimalab/thyroid/aug/aug_153_1_6.jpg
611,aug_153_1_7,220.79136204973028,75.83846148978671,304.3933344050333,140.04785905872438,./cimalab/thyroid/aug/aug_153_1_7.jpg
612,aug_153_1_8,255.57267421806884,75.59554206450227,339.75442229165265,140.90764372839558,./cimalab/thyroid/aug/aug_153_1_8.jpg
613,aug_153_1_9,241.26107893394675,79.93456409820217,317.62913816177445,132.01106518227814,./cimalab/thyroid/aug/aug_153_1_9.jpg
614,aug_156_2_0,85.30743455668377,44.358570365357664,449.76212924422157,249.4315053644742,./cimalab/thyroid/aug/aug_156_2_0.jpg
615,aug_156_2_1,85.3729589990079,68.89723006697727,435.86301581164645,231.80286940567652,./cimalab/thyroid/aug/aug_156_2_1.jpg
616,aug_156_2_2,120.10343210208305,53.149927317144545,482.8340649225114,252.049548938065,./cimalab/thyroid/aug/aug_156_2_2.jpg
617,aug_156_2_3,79.40305824659647,59.00356141126642,437.9622773377343,244.3946875462115,./cimalab/thyroid/aug/aug_156_2_3.jpg
618,aug_156_2_4,116.09316463858767,58.924116388403064,472.2099892579636,237.0971159853959,./cimalab/thyroid/aug/aug_156_2_4.jpg
619,aug_156_2_5,88.0101231758131,66.37211907130045,439.1283275933743,230.90396594745016,./cimalab/thyroid/aug/aug_156_2_5.jpg
620,aug_156_2_6,121.47609237756375,69.43836425893227,470.4049178214302,228.37471582926258,./cimalab/thyroid/aug/aug_156_2_6.jpg
621,aug_156_2_7,107.17823995609109,39.62030308133834,473.88651514557904,253.51508895426753,./cimalab/thyroid/aug/aug_156_2_7.jpg
622,aug_156_2_8,85.07236452837516,36.748999932344475,453.02469226696076,256.008513962569,./cimalab/thyroid/aug/aug_156_2_8.jpg
623,aug_156_2_9,87.18149530719595,71.72260306474217,435.15535084615647,228.2789804309392,./cimalab/thyroid/aug/aug_156_2_9.jpg
624,aug_157_2_0,187.67433485084777,44.11406433259644,365.1251459602415,178.68551877454692,./cimalab/thyroid/aug/aug_157_2_0.jpg
625,aug_157_2_1,178.47642365555058,56.0724032986599,344.34473044720215,171.4738363536679,./cimalab/thyroid/aug/aug_157_2_1.jpg
626,aug_157_2_2,216.7544297169308,50.25215689165066,392.64041025005594,182.06177400561884,./cimalab/thyroid/aug/aug_157_2_2.jpg
627,aug_157_2_3,170.84090404425334,52.29749759603776,343.1398171066083,178.00804047220888,./cimalab/thyroid/aug/aug_157_2_3.jpg
628,aug_157_2_4,203.14037577818638,50.687150163839064,373.4353958514622,173.10895842906262,./cimalab/thyroid/aug/aug_157_2_4.jpg
629,aug_157_2_5,184.771044504588,54.23875690618539,351.1226317062368,170.39198395709914,./cimalab/thyroid/aug/aug_157_2_5.jpg
630,aug_157_2_6,209.8273695080001,55.73498801210747,374.5046233932874,169.2975154238038,./cimalab/thyroid/aug/aug_157_2_6.jpg
631,aug_157_2_7,190.86017304136686,42.09468899227343,370.46133635339703,180.5835937572091,./cimalab/thyroid/aug/aug_157_2_7.jpg
632,aug_157_2_8,189.10960564222617,40.90249062197455,369.9668131540235,181.756047745228,./cimalab/thyroid/aug/aug_157_2_8.jpg
633,aug_157_2_9,180.66967896239106,57.216533169816806,344.6250774903762,169.67382843304833,./cimalab/thyroid/aug/aug_157_2_9.jpg
634,aug_158_2_0,220.00701961324964,130.41733241284743,318.60141579118374,229.01172859078147,./cimalab/thyroid/aug/aug_158_2_0.jpg
635,aug_158_2_1,225.16579167685802,137.52632616441105,314.0428470187393,226.40338150629233,./cimalab/thyroid/aug/aug_158_2_1.jpg
636,aug_158_2_2,240.4515594837361,134.42296410974853,337.67879294099606,231.65019756700852,./cimalab/thyroid/aug/aug_158_2_2.jpg
637,aug_158_2_3,222.71119915543255,135.54766929694802,316.8777558646322,229.7142260061477,./cimalab/thyroid/aug/aug_158_2_3.jpg
638,aug_158_2_4,243.3949899336913,134.3198597473497,335.8891550220647,226.81402483572313,./cimalab/thyroid/aug/aug_158_2_4.jpg
639,aug_158_2_5,224.77656164982793,136.34835789842506,314.0438821385559,225.61567838715303,./cimalab/thyroid/aug/aug_158_2_5.jpg
640,aug_158_2_6,245.60399023403025,137.1893615432391,333.5236237293596,225.10899503856848,./cimalab/thyroid/aug/aug_158_2_6.jpg
641,aug_158_2_7,239.44189194794023,129.16838833691014,339.95362349642386,229.68011988539376,./cimalab/thyroid/aug/aug_158_2_7.jpg
642,aug_158_2_8,218.47724287630842,128.41700303598424,320.13306069779287,230.07282085746868,./cimalab/thyroid/aug/aug_158_2_8.jpg
643,aug_158_2_9,225.8886496094714,138.10753908592386,313.23095062156585,225.44984009801834,./cimalab/thyroid/aug/aug_158_2_9.jpg
644,aug_158_1_0,130.9448305403577,108.54491966828792,322.60755242011567,226.58459519451108,./cimalab/thyroid/aug/aug_158_1_0.jpg
645,aug_158_1_1,133.98487000539728,131.39276254610678,316.89946251326626,227.65668505332368,./cimalab/thyroid/aug/aug_158_1_1.jpg
646,aug_158_1_2,237.95667098831214,128.02819573782867,428.49976218707627,242.8930025753988,./cimalab/thyroid/aug/aug_158_1_2.jpg
647,aug_158_1_3,131.62227100480283,129.24384222172435,319.51483342234076,237.1450520554372,./cimalab/thyroid/aug/aug_158_1_3.jpg
648,aug_158_1_4,239.85314223823062,119.93267357574595,426.222090462521,224.10422039375788,./cimalab/thyroid/aug/aug_158_1_4.jpg
649,aug_158_1_5,134.05206882365695,125.66687703899225,317.3490907994533,222.77426177484725,./cimalab/thyroid/aug/aug_158_1_5.jpg
650,aug_158_1_6,242.39606460400734,128.0116770784451,424.36311708631945,222.21570863440294,./cimalab/thyroid/aug/aug_158_1_6.jpg
651,aug_158_1_7,235.2842371178495,104.78495394312584,428.4412663081233,227.35301091102997,./cimalab/thyroid/aug/aug_158_1_7.jpg
652,aug_158_1_8,130.38047251849838,102.49178823431694,324.3826605037606,227.8084632883058,./cimalab/thyroid/aug/aug_158_1_8.jpg
653,aug_158_1_9,134.75651136407487,132.0260414260702,316.1459375988161,224.99419601755523,./cimalab/thyroid/aug/aug_158_1_9.jpg
654,aug_158_3_0,250.4189217029705,172.10677947666235,330.81525416890634,227.422733514471,./cimalab/thyroid/aug/aug_158_3_0.jpg
655,aug_158_3_1,256.86108952876896,173.5985825220779,332.78859590735516,220.00772879055182,./cimalab/thyroid/aug/aug_158_3_1.jpg
656,aug_158_3_2,222.4650568643835,168.00323831545475,302.2705277054432,222.02819470379998,./cimalab/thyroid/aug/aug_158_3_2.jpg
657,aug_158_3_3,256.7473104333003,170.13096976163297,335.1809590009298,221.31481689960776,./cimalab/thyroid/aug/aug_158_3_3.jpg
658,aug_158_3_4,227.8969816415691,173.9348809742759,305.555386838819,223.5919736045518,./cimalab/thyroid/aug/aug_158_3_4.jpg
659,aug_158_3_5,254.9943635174087,174.84517025637848,331.1119365859757,221.60143833111934,./cimalab/thyroid/aug/aug_158_3_5.jpg
660,aug_158_3_6,227.90912145936335,175.21554143155223,303.367162698259,220.7762898274041,./cimalab/thyroid/aug/aug_158_3_6.jpg
661,aug_158_3_7,228.36462682175642,171.49679594669777,309.5637443138475,228.64912070369593,./cimalab/thyroid/aug/aug_158_3_7.jpg
662,aug_158_3_8,248.84120504440045,171.12310526298478,330.50350749554786,229.38704616611597,./cimalab/thyroid/aug/aug_158_3_8.jpg
663,aug_158_3_9,256.91097363293636,174.56209254938284,332.08379390803333,219.6133807262277,./cimalab/thyroid/aug/aug_158_3_9.jpg
664,aug_16_1_0,134.77552236566055,36.21904816928878,422.22552356528763,237.10129156860572,./cimalab/thyroid/aug/aug_16_1_0.jpg
665,aug_16_1_1,133.52552809139425,53.36359302126919,404.5699179335885,222.522030225334,./cimalab/thyroid/aug/aug_16_1_1.jpg
666,aug_16_1_2,151.81613238599002,41.197767991409435,437.0886945867752,237.485973855406,./cimalab/thyroid/aug/aug_16_1_2.jpg
667,aug_16_1_3,126.13638087959248,45.66183385506177,406.36497207778496,231.83465882831712,./cimalab/thyroid/aug/aug_16_1_3.jpg
668,aug_16_1_4,145.38876671099905,46.52693389636176,422.7726920174488,227.2611674393851,./cimalab/thyroid/aug/aug_16_1_4.jpg
669,aug_16_1_5,137.30574503471087,51.91979666322706,409.0455683017389,222.31576075801635,./cimalab/thyroid/aug/aug_16_1_5.jpg
670,aug_16_1_6,151.86282401638567,54.161791882820545,421.1901513702807,220.29523748814518,./cimalab/thyroid/aug/aug_16_1_6.jpg
671,aug_16_1_7,134.07254846675926,32.94195971363891,424.4870054620023,240.3561966232383,./cimalab/thyroid/aug/aug_16_1_7.jpg
672,aug_16_1_8,134.40948985371006,30.97627943795011,426.53817612835917,242.34287907912392,./cimalab/thyroid/aug/aug_16_1_8.jpg
673,aug_16_1_9,135.6872557768719,55.59560262420714,403.97182976974625,219.91230776182422,./cimalab/thyroid/aug/aug_16_1_9.jpg
674,aug_160_1_0,160.48861877917187,13.07855442473015,395.28343184996254,164.54178755690464,./cimalab/thyroid/aug/aug_160_1_0.jpg
675,aug_160_1_1,146.29595689351984,28.886480488202096,369.42899011140855,153.94238172733066,./cimalab/thyroid/aug/aug_160_1_1.jpg
676,aug_160_1_2,194.0392916824226,20.512061951782897,427.31920344955915,168.13413537602955,./cimalab/thyroid/aug/aug_160_1_2.jpg
677,aug_160_1_3,137.06984686915672,23.493609661459026,366.7953452421539,162.67944521979706,./cimalab/thyroid/aug/aug_160_1_3.jpg
678,aug_160_1_4,174.84804292762507,21.932571061335864,402.5460994230968,156.59400838266822,./cimalab/thyroid/aug/aug_160_1_4.jpg
679,aug_160_1_5,154.79135011263958,26.675796625121592,378.42792973808304,152.75707256140063,./cimalab/thyroid/aug/aug_160_1_5.jpg
680,aug_160_1_6,182.93430514472286,28.667124078909474,404.821435204141,151.2180875953112,./cimalab/thyroid/aug/aug_160_1_6.jpg
681,aug_160_1_7,160.11540809712483,10.332954128183111,396.9488568961259,167.26899480735904,./cimalab/thyroid/aug/aug_160_1_7.jpg
682,aug_160_1_8,163.06425444513678,8.704857522798818,401.0615338994187,168.95919376915592,./cimalab/thyroid/aug/aug_160_1_8.jpg
683,aug_160_1_9,148.95516339690184,30.500064624940848,370.08392750848606,151.547609184268,./cimalab/thyroid/aug/aug_160_1_9.jpg
684,aug_163_2_0,245.48648351405896,135.89520702353366,318.25052618392556,196.52358271204838,./cimalab/thyroid/aug/aug_163_2_0.jpg
685,aug_163_2_1,245.23737473409423,139.52414374504025,312.5016273781549,192.50531891646597,./cimalab/thyroid/aug/aug_163_2_1.jpg
686,aug_163_2_2,245.60319454766645,136.39844341360273,317.6117795955493,195.93258598436572,./cimalab/thyroid/aug/aug_163_2_2.jpg
687,aug_163_2_3,242.8086921085722,137.53453699315514,313.1022920120079,194.64274910804835,./cimalab/thyroid/aug/aug_163_2_3.jpg
688,aug_163_2_4,243.5798884344681,138.16027955053767,312.9239818050455,193.95535071128896,./cimalab/thyroid/aug/aug_163_2_4.jpg
689,aug_163_2_5,246.4505589069061,139.37634953651963,313.9408172388689,192.65952480695356,./cimalab/thyroid/aug/aug_163_2_5.jpg
690,aug_163_2_6,245.67391006199855,139.88733725366748,312.38217226042934,192.12916743127062,./cimalab/thyroid/aug/aug_163_2_6.jpg
691,aug_163_2_7,239.84867991587953,135.19446196715182,313.6596825169398,197.3699196963929,./cimalab/thyroid/aug/aug_163_2_7.jpg
692,aug_163_2_8,245.26383095413405,134.77938910539365,319.6918957562807,197.88566606172597,./cimalab/thyroid/aug/aug_163_2_8.jpg
693,aug_163_2_9,245.93673184866952,140.10675789416916,312.3086970352707,191.90378819451934,./cimalab/thyroid/aug/aug_163_2_9.jpg
694,aug_169_1_0,194.4102986178842,77.61579333491851,347.87248581911047,232.6960694669917,./cimalab/thyroid/aug/aug_169_1_0.jpg
695,aug_169_1_1,196.90568548053838,87.59901930407908,335.01993161534557,227.61767576857093,./cimalab/thyroid/aug/aug_169_1_1.jpg
696,aug_169_1_2,219.70902679326713,82.7454079428198,371.00942141026985,235.70906155677184,./cimalab/thyroid/aug/aug_169_1_2.jpg
697,aug_169_1_3,191.27592732357024,84.4668428336574,337.7398666748073,232.68883389003346,./cimalab/thyroid/aug/aug_169_1_3.jpg
698,aug_169_1_4,217.9549113127478,83.12602674945552,361.777807362528,228.7554590938792,./cimalab/thyroid/aug/aug_169_1_4.jpg
699,aug_169_1_5,198.8111073139132,86.07361949250044,337.5410699137425,226.69785983386691,./cimalab/thyroid/aug/aug_169_1_5.jpg
700,aug_169_1_6,222.9037914259808,87.31035672639062,359.5077303290489,225.84315323223572,./cimalab/thyroid/aug/aug_169_1_6.jpg
701,aug_169_1_7,208.91455024951745,75.90439295790993,365.41014485745484,233.95139354875653,./cimalab/thyroid/aug/aug_169_1_7.jpg
702,aug_169_1_8,193.11766637057175,74.88881076628348,351.42433663485974,234.70505274334676,./cimalab/thyroid/aug/aug_169_1_8.jpg
703,aug_169_1_9,198.5293982620261,88.53978963808989,334.2227481081415,226.17646413570543,./cimalab/thyroid/aug/aug_169_1_9.jpg
704,aug_17_1_0,162.0103159791708,54.69982193582325,388.6165293120582,288.5874354575219,./cimalab/thyroid/aug/aug_17_1_0.jpg
705,aug_17_1_1,172.04450562901553,66.84501452015633,375.3136469209125,278.6840022956343,./cimalab/thyroid/aug/aug_17_1_1.jpg
706,aug_17_1_2,174.3694123474158,58.04616872501248,397.68126597211636,288.842687835985,./cimalab/thyroid/aug/aug_17_1_2.jpg
707,aug_17_1_3,165.25976305393712,61.24409588939487,381.21075267944656,285.10631818802983,./cimalab/thyroid/aug/aug_17_1_3.jpg
708,aug_17_1_4,178.3611144423837,61.98861418364189,390.29748742699024,282.05440049414415,./cimalab/thyroid/aug/aug_17_1_4.jpg
709,aug_17_1_5,172.26637312704676,65.86208560462602,376.46969664402934,278.5896589585259,./cimalab/thyroid/aug/aug_17_1_5.jpg
710,aug_17_1_6,184.2627818761207,67.48293319869035,385.24105519720047,277.1410657322667,./cimalab/thyroid/aug/aug_17_1_6.jpg
711,aug_17_1_7,167.84437948797176,52.42009480957707,399.0781714661201,290.6352137108169,./cimalab/thyroid/aug/aug_17_1_7.jpg
712,aug_17_1_8,158.6797029813176,51.06283325240648,392.679400010687,291.8556029892644,./cimalab/thyroid/aug/aug_17_1_8.jpg
713,aug_17_1_9,174.00777807400348,68.4852219816015,373.6052593834312,276.82766422277984,./cimalab/thyroid/aug/aug_17_1_9.jpg
714,aug_172_1_0,211.23389775538635,106.58505129742147,307.5184176316062,176.1711038146672,./cimalab/thyroid/aug/aug_172_1_0.jpg
715,aug_172_1_1,206.20465731627817,117.2497959498886,296.6773302649356,176.29969845874908,./cimalab/thyroid/aug/aug_172_1_1.jpg
716,aug_172_1_2,263.2292720887167,116.02208372106608,358.7364198981849,184.08545808087055,./cimalab/thyroid/aug/aug_172_1_2.jpg
717,aug_172_1_3,202.42682198335274,116.40167841978396,296.14144037084105,181.10844367247861,./cimalab/thyroid/aug/aug_172_1_3.jpg
718,aug_172_1_4,256.3893166411871,111.74570788844613,349.0971564110394,174.6456987966809,./cimalab/thyroid/aug/aug_172_1_4.jpg
719,aug_172_1_5,209.42863282082948,114.44867606838753,300.1459937760882,173.9104542882829,./cimalab/thyroid/aug/aug_172_1_5.jpg
720,aug_172_1_6,259.86066277095296,115.57292006869841,349.7296649928757,173.61577184480038,./cimalab/thyroid/aug/aug_172_1_6.jpg
721,aug_172_1_7,249.85707291594144,104.9462601415467,347.2042758716082,176.6952643792112,./cimalab/thyroid/aug/aug_172_1_7.jpg
722,aug_172_1_8,212.17031899628256,103.96378369235637,310.13476767651514,177.02029911179758,./cimalab/thyroid/aug/aug_172_1_8.jpg
723,aug_172_1_9,207.30879168943952,117.53494777493694,296.81150856272455,174.9728078984697,./cimalab/thyroid/aug/aug_172_1_9.jpg
724,aug_173_2_0,181.0074323129435,35.25366091112379,366.70414919290306,216.09611099854263,./cimalab/thyroid/aug/aug_173_2_0.jpg
725,aug_173_2_1,178.0560910263003,47.082224185828636,346.11946821514783,209.43237038562214,./cimalab/thyroid/aug/aug_173_2_1.jpg
726,aug_173_2_2,210.82224388573826,41.3625000243068,394.04540163112785,219.59588077884845,./cimalab/thyroid/aug/aug_173_2_2.jpg
727,aug_173_2_3,169.81123208444671,43.35659296310558,347.4873209369029,215.7585267001447,./cimalab/thyroid/aug/aug_173_2_3.jpg
728,aug_173_2_4,202.3083325246909,41.725693584447924,376.9484673662208,210.9462195420474,./cimalab/thyroid/aug/aug_173_2_4.jpg
729,aug_173_2_5,182.81281141053427,45.250715020676445,351.58642375482844,208.34149414035915,./cimalab/thyroid/aug/aug_173_2_5.jpg
730,aug_173_2_6,209.5127302821427,46.74048957375351,375.8331001246852,207.27428660796497,./cimalab/thyroid/aug/aug_173_2_6.jpg
731,aug_173_2_7,189.02962718563998,33.28281621345502,378.19030774424397,217.7892788233313,./cimalab/thyroid/aug/aug_173_2_7.jpg
732,aug_173_2_8,180.72747175349443,32.124175677681094,371.9520553908284,218.8200441766893,./cimalab/thyroid/aug/aug_173_2_8.jpg
